Indicador;Tipo_agrupacion;Cluster;Media
pib_2015;Poblacion;0;125964.3
pib_2015;Poblacion;1;440762.0
pib_2015;Poblacion;2;19738.42
pib_2015;Poblacion;3;287148.43
pib_2015;Densidad;0;29377.51
pib_2015;Densidad;1;358861.14
pib_2015;Densidad;2;310719.23
pib_2015;Densidad;3;160702.94
pib_2015;Distancia;0;15556.43
pib_2015;Distancia;1;78257.16
pib_2015;Distancia;2;46538.05
pib_2015;Distancia;3;239789.63
pib_2015;Zona_Estadistica;Este Metropolitano;108447.67
pib_2015;Zona_Estadistica;Municipio de Madrid;23842.0
pib_2015;Zona_Estadistica;Nordeste Comunidad;116706.22
pib_2015;Zona_Estadistica;Norte Metropolitano;124767.86
pib_2015;Zona_Estadistica;Oeste Metropolitano;161176.67
pib_2015;Zona_Estadistica;Sierra Central;122641.8
pib_2015;Zona_Estadistica;Sierra Norte;96020.93
pib_2015;Zona_Estadistica;Sierra Sur;59949.08
pib_2015;Zona_Estadistica;Sudeste Comunidad;81838.81
pib_2015;Zona_Estadistica;Sudoeste Comunidad;71776.14
pib_2015;Zona_Estadistica;Sur Metropolitano;74451.18
pib_2016;Poblacion;0;131358.08
pib_2016;Poblacion;1;479144.33
pib_2016;Poblacion;2;19983.69
pib_2016;Poblacion;3;300931.86
pib_2016;Densidad;0;30063.71
pib_2016;Densidad;1;385268.43
pib_2016;Densidad;2;330513.31
pib_2016;Densidad;3;168733.24
pib_2016;Distancia;0;15771.57
pib_2016;Distancia;1;80373.82
pib_2016;Distancia;2;47776.27
pib_2016;Distancia;3;256368.66
pib_2016;Zona_Estadistica;Este Metropolitano;112301.56
pib_2016;Zona_Estadistica;Municipio de Madrid;23390.0
pib_2016;Zona_Estadistica;Nordeste Comunidad;127797.56
pib_2016;Zona_Estadistica;Norte Metropolitano;128969.43
pib_2016;Zona_Estadistica;Oeste Metropolitano;174034.67
pib_2016;Zona_Estadistica;Sierra Central;130405.0
pib_2016;Zona_Estadistica;Sierra Norte;98993.41
pib_2016;Zona_Estadistica;Sierra Sur;61766.17
pib_2016;Zona_Estadistica;Sudeste Comunidad;86457.65
pib_2016;Zona_Estadistica;Sudoeste Comunidad;76174.36
pib_2016;Zona_Estadistica;Sur Metropolitano;79496.82
pib_2017;Poblacion;0;136901.58
pib_2017;Poblacion;1;495435.78
pib_2017;Poblacion;2;20786.73
pib_2017;Poblacion;3;317932.86
pib_2017;Densidad;0;31116.65
pib_2017;Densidad;1;410714.57
pib_2017;Densidad;2;345689.62
pib_2017;Densidad;3;174723.88
pib_2017;Distancia;0;15812.54
pib_2017;Distancia;1;83044.23
pib_2017;Distancia;2;49493.05
pib_2017;Distancia;3;269447.61
pib_2017;Zona_Estadistica;Este Metropolitano;114988.33
pib_2017;Zona_Estadistica;Municipio de Madrid;25711.0
pib_2017;Zona_Estadistica;Nordeste Comunidad;130094.67
pib_2017;Zona_Estadistica;Norte Metropolitano;141106.86
pib_2017;Zona_Estadistica;Oeste Metropolitano;175648.44
pib_2017;Zona_Estadistica;Sierra Central;139316.13
pib_2017;Zona_Estadistica;Sierra Norte;103939.51
pib_2017;Zona_Estadistica;Sierra Sur;62394.67
pib_2017;Zona_Estadistica;Sudeste Comunidad;90655.62
pib_2017;Zona_Estadistica;Sudoeste Comunidad;79505.21
pib_2017;Zona_Estadistica;Sur Metropolitano;82498.0
pib_2018;Poblacion;0;139664.02
pib_2018;Poblacion;1;516785.22
pib_2018;Poblacion;2;21435.21
pib_2018;Poblacion;3;330693.21
pib_2018;Densidad;0;31735.2
pib_2018;Densidad;1;427271.0
pib_2018;Densidad;2;362782.69
pib_2018;Densidad;3;178957.88
pib_2018;Distancia;0;16075.69
pib_2018;Distancia;1;86450.73
pib_2018;Distancia;2;50614.86
pib_2018;Distancia;3;278387.0
pib_2018;Zona_Estadistica;Este Metropolitano;116657.22
pib_2018;Zona_Estadistica;Municipio de Madrid;25211.0
pib_2018;Zona_Estadistica;Nordeste Comunidad;133726.22
pib_2018;Zona_Estadistica;Norte Metropolitano;145420.86
pib_2018;Zona_Estadistica;Oeste Metropolitano;180946.33
pib_2018;Zona_Estadistica;Sierra Central;146809.87
pib_2018;Zona_Estadistica;Sierra Norte;106699.0
pib_2018;Zona_Estadistica;Sierra Sur;66160.42
pib_2018;Zona_Estadistica;Sudeste Comunidad;93050.19
pib_2018;Zona_Estadistica;Sudoeste Comunidad;84350.57
pib_2018;Zona_Estadistica;Sur Metropolitano;83806.09
pib_2019;Poblacion;0;146169.38
pib_2019;Poblacion;1;549843.11
pib_2019;Poblacion;2;22195.47
pib_2019;Poblacion;3;354558.0
pib_2019;Densidad;0;32881.32
pib_2019;Densidad;1;464466.57
pib_2019;Densidad;2;379678.62
pib_2019;Densidad;3;190026.12
pib_2019;Distancia;0;16678.11
pib_2019;Distancia;1;92371.18
pib_2019;Distancia;2;52598.95
pib_2019;Distancia;3;294335.16
pib_2019;Zona_Estadistica;Este Metropolitano;122932.11
pib_2019;Zona_Estadistica;Municipio de Madrid;29309.0
pib_2019;Zona_Estadistica;Nordeste Comunidad;142354.44
pib_2019;Zona_Estadistica;Norte Metropolitano;152491.14
pib_2019;Zona_Estadistica;Oeste Metropolitano;193821.33
pib_2019;Zona_Estadistica;Sierra Central;163077.27
pib_2019;Zona_Estadistica;Sierra Norte;112020.51
pib_2019;Zona_Estadistica;Sierra Sur;69756.5
pib_2019;Zona_Estadistica;Sudeste Comunidad;97374.27
pib_2019;Zona_Estadistica;Sudoeste Comunidad;81626.21
pib_2019;Zona_Estadistica;Sur Metropolitano;90879.0
pib_2020;Poblacion;0;131628.52
pib_2020;Poblacion;1;502023.11
pib_2020;Poblacion;2;20591.47
pib_2020;Poblacion;3;318148.29
pib_2020;Densidad;0;29991.29
pib_2020;Densidad;1;418323.0
pib_2020;Densidad;2;347670.46
pib_2020;Densidad;3;170731.88
pib_2020;Distancia;0;15419.0
pib_2020;Distancia;1;84648.91
pib_2020;Distancia;2;48409.43
pib_2020;Distancia;3;264628.5
pib_2020;Zona_Estadistica;Este Metropolitano;112770.56
pib_2020;Zona_Estadistica;Municipio de Madrid;25853.0
pib_2020;Zona_Estadistica;Nordeste Comunidad;129017.11
pib_2020;Zona_Estadistica;Norte Metropolitano;135778.0
pib_2020;Zona_Estadistica;Oeste Metropolitano;173347.33
pib_2020;Zona_Estadistica;Sierra Central;148895.93
pib_2020;Zona_Estadistica;Sierra Norte;101793.02
pib_2020;Zona_Estadistica;Sierra Sur;63132.58
pib_2020;Zona_Estadistica;Sudeste Comunidad;87983.46
pib_2020;Zona_Estadistica;Sudoeste Comunidad;74544.79
pib_2020;Zona_Estadistica;Sur Metropolitano;82090.36
pib_capita_2015;Poblacion;0;18403.92
pib_capita_2015;Poblacion;1;17934.67
pib_capita_2015;Poblacion;2;21245.02
pib_capita_2015;Poblacion;3;18201.14
pib_capita_2015;Densidad;0;20590.35
pib_capita_2015;Densidad;1;20064.57
pib_capita_2015;Densidad;2;18474.46
pib_capita_2015;Densidad;3;18952.64
pib_capita_2015;Distancia;0;29892.09
pib_capita_2015;Distancia;1;14215.36
pib_capita_2015;Distancia;2;17369.27
pib_capita_2015;Distancia;3;20297.89
pib_capita_2015;Zona_Estadistica;Este Metropolitano;18647.0
pib_capita_2015;Zona_Estadistica;Municipio de Madrid;9684.0
pib_capita_2015;Zona_Estadistica;Nordeste Comunidad;20015.78
pib_capita_2015;Zona_Estadistica;Norte Metropolitano;19664.29
pib_capita_2015;Zona_Estadistica;Oeste Metropolitano;14922.44
pib_capita_2015;Zona_Estadistica;Sierra Central;23313.87
pib_capita_2015;Zona_Estadistica;Sierra Norte;19766.98
pib_capita_2015;Zona_Estadistica;Sierra Sur;22367.58
pib_capita_2015;Zona_Estadistica;Sudeste Comunidad;18658.31
pib_capita_2015;Zona_Estadistica;Sudoeste Comunidad;20956.93
pib_capita_2015;Zona_Estadistica;Sur Metropolitano;22636.64
pib_capita_2016;Poblacion;0;19100.58
pib_capita_2016;Poblacion;1;19196.11
pib_capita_2016;Poblacion;2;21895.07
pib_capita_2016;Poblacion;3;19003.86
pib_capita_2016;Densidad;0;21270.97
pib_capita_2016;Densidad;1;21104.29
pib_capita_2016;Densidad;2;19405.46
pib_capita_2016;Densidad;3;19603.76
pib_capita_2016;Distancia;0;31526.4
pib_capita_2016;Distancia;1;14341.48
pib_capita_2016;Distancia;2;17612.38
pib_capita_2016;Distancia;3;21294.37
pib_capita_2016;Zona_Estadistica;Este Metropolitano;18811.56
pib_capita_2016;Zona_Estadistica;Municipio de Madrid;9653.0
pib_capita_2016;Zona_Estadistica;Nordeste Comunidad;22540.67
pib_capita_2016;Zona_Estadistica;Norte Metropolitano;20399.57
pib_capita_2016;Zona_Estadistica;Oeste Metropolitano;15731.33
pib_capita_2016;Zona_Estadistica;Sierra Central;24328.47
pib_capita_2016;Zona_Estadistica;Sierra Norte;20340.76
pib_capita_2016;Zona_Estadistica;Sierra Sur;22463.92
pib_capita_2016;Zona_Estadistica;Sudeste Comunidad;19419.69
pib_capita_2016;Zona_Estadistica;Sudoeste Comunidad;21133.43
pib_capita_2016;Zona_Estadistica;Sur Metropolitano;23622.36
pib_capita_2017;Poblacion;0;19778.25
pib_capita_2017;Poblacion;1;19550.56
pib_capita_2017;Poblacion;2;22296.81
pib_capita_2017;Poblacion;3;19930.07
pib_capita_2017;Densidad;0;21650.16
pib_capita_2017;Densidad;1;22267.0
pib_capita_2017;Densidad;2;20139.38
pib_capita_2017;Densidad;3;20326.33
pib_capita_2017;Distancia;0;31536.6
pib_capita_2017;Distancia;1;14549.61
pib_capita_2017;Distancia;2;18476.73
pib_capita_2017;Distancia;3;22302.97
pib_capita_2017;Zona_Estadistica;Este Metropolitano;19262.44
pib_capita_2017;Zona_Estadistica;Municipio de Madrid;10524.0
pib_capita_2017;Zona_Estadistica;Nordeste Comunidad;22968.89
pib_capita_2017;Zona_Estadistica;Norte Metropolitano;22399.86
pib_capita_2017;Zona_Estadistica;Oeste Metropolitano;15868.33
pib_capita_2017;Zona_Estadistica;Sierra Central;25049.4
pib_capita_2017;Zona_Estadistica;Sierra Norte;21311.61
pib_capita_2017;Zona_Estadistica;Sierra Sur;19314.17
pib_capita_2017;Zona_Estadistica;Sudeste Comunidad;20009.62
pib_capita_2017;Zona_Estadistica;Sudoeste Comunidad;22248.5
pib_capita_2017;Zona_Estadistica;Sur Metropolitano;24716.36
pib_capita_2018;Poblacion;0;19850.08
pib_capita_2018;Poblacion;1;20011.78
pib_capita_2018;Poblacion;2;23049.46
pib_capita_2018;Poblacion;3;20579.29
pib_capita_2018;Densidad;0;22294.3
pib_capita_2018;Densidad;1;22895.0
pib_capita_2018;Densidad;2;20876.0
pib_capita_2018;Densidad;3;20495.24
pib_capita_2018;Distancia;0;32377.6
pib_capita_2018;Distancia;1;14713.39
pib_capita_2018;Distancia;2;19490.54
pib_capita_2018;Distancia;3;22578.03
pib_capita_2018;Zona_Estadistica;Este Metropolitano;18742.0
pib_capita_2018;Zona_Estadistica;Municipio de Madrid;9693.0
pib_capita_2018;Zona_Estadistica;Nordeste Comunidad;24046.22
pib_capita_2018;Zona_Estadistica;Norte Metropolitano;22892.86
pib_capita_2018;Zona_Estadistica;Oeste Metropolitano;15691.67
pib_capita_2018;Zona_Estadistica;Sierra Central;25374.6
pib_capita_2018;Zona_Estadistica;Sierra Norte;21738.12
pib_capita_2018;Zona_Estadistica;Sierra Sur;21311.33
pib_capita_2018;Zona_Estadistica;Sudeste Comunidad;20664.08
pib_capita_2018;Zona_Estadistica;Sudoeste Comunidad;23669.07
pib_capita_2018;Zona_Estadistica;Sur Metropolitano;24291.55
pib_capita_2019;Poblacion;0;20377.0
pib_capita_2019;Poblacion;1;20763.11
pib_capita_2019;Poblacion;2;22614.45
pib_capita_2019;Poblacion;3;21720.57
pib_capita_2019;Densidad;0;21913.26
pib_capita_2019;Densidad;1;24180.57
pib_capita_2019;Densidad;2;21670.92
pib_capita_2019;Densidad;3;21203.82
pib_capita_2019;Distancia;0;31288.51
pib_capita_2019;Distancia;1;15114.98
pib_capita_2019;Distancia;2;19397.73
pib_capita_2019;Distancia;3;23317.84
pib_capita_2019;Zona_Estadistica;Este Metropolitano;19289.67
pib_capita_2019;Zona_Estadistica;Municipio de Madrid;11230.0
pib_capita_2019;Zona_Estadistica;Nordeste Comunidad;23912.0
pib_capita_2019;Zona_Estadistica;Norte Metropolitano;23695.29
pib_capita_2019;Zona_Estadistica;Oeste Metropolitano;15707.78
pib_capita_2019;Zona_Estadistica;Sierra Central;25180.07
pib_capita_2019;Zona_Estadistica;Sierra Norte;21172.88
pib_capita_2019;Zona_Estadistica;Sierra Sur;21506.5
pib_capita_2019;Zona_Estadistica;Sudeste Comunidad;21146.88
pib_capita_2019;Zona_Estadistica;Sudoeste Comunidad;23396.43
pib_capita_2019;Zona_Estadistica;Sur Metropolitano;25039.36
pib_capita_2020;Poblacion;0;18101.25
pib_capita_2020;Poblacion;1;18577.44
pib_capita_2020;Poblacion;2;20454.3
pib_capita_2020;Poblacion;3;19167.93
pib_capita_2020;Densidad;0;19759.57
pib_capita_2020;Densidad;1;21179.57
pib_capita_2020;Densidad;2;19387.46
pib_capita_2020;Densidad;3;18937.21
pib_capita_2020;Distancia;0;28029.34
pib_capita_2020;Distancia;1;13470.11
pib_capita_2020;Distancia;2;17857.35
pib_capita_2020;Distancia;3;20697.5
pib_capita_2020;Zona_Estadistica;Este Metropolitano;17587.33
pib_capita_2020;Zona_Estadistica;Municipio de Madrid;9804.0
pib_capita_2020;Zona_Estadistica;Nordeste Comunidad;20957.11
pib_capita_2020;Zona_Estadistica;Norte Metropolitano;21817.14
pib_capita_2020;Zona_Estadistica;Oeste Metropolitano;14297.33
pib_capita_2020;Zona_Estadistica;Sierra Central;22413.87
pib_capita_2020;Zona_Estadistica;Sierra Norte;18946.76
pib_capita_2020;Zona_Estadistica;Sierra Sur;19856.08
pib_capita_2020;Zona_Estadistica;Sudeste Comunidad;19130.19
pib_capita_2020;Zona_Estadistica;Sudoeste Comunidad;20406.5
pib_capita_2020;Zona_Estadistica;Sur Metropolitano;22587.73
u_productivas_2015;Poblacion;0;687.02
u_productivas_2015;Poblacion;1;2547.0
u_productivas_2015;Poblacion;2;115.21
u_productivas_2015;Poblacion;3;1570.93
u_productivas_2015;Densidad;0;179.08
u_productivas_2015;Densidad;1;2083.29
u_productivas_2015;Densidad;2;1681.46
u_productivas_2015;Densidad;3;859.15
u_productivas_2015;Distancia;0;85.0
u_productivas_2015;Distancia;1;485.02
u_productivas_2015;Distancia;2;279.38
u_productivas_2015;Distancia;3;1269.16
u_productivas_2015;Zona_Estadistica;Este Metropolitano;675.0
u_productivas_2015;Zona_Estadistica;Municipio de Madrid;155.0
u_productivas_2015;Zona_Estadistica;Nordeste Comunidad;713.89
u_productivas_2015;Zona_Estadistica;Norte Metropolitano;592.86
u_productivas_2015;Zona_Estadistica;Oeste Metropolitano;1012.0
u_productivas_2015;Zona_Estadistica;Sierra Central;601.67
u_productivas_2015;Zona_Estadistica;Sierra Norte;542.44
u_productivas_2015;Zona_Estadistica;Sierra Sur;347.58
u_productivas_2015;Zona_Estadistica;Sudeste Comunidad;478.73
u_productivas_2015;Zona_Estadistica;Sudoeste Comunidad;303.5
u_productivas_2015;Zona_Estadistica;Sur Metropolitano;439.64
u_productivas_2016;Poblacion;0;704.18
u_productivas_2016;Poblacion;1;2636.22
u_productivas_2016;Poblacion;2;118.09
u_productivas_2016;Poblacion;3;1608.14
u_productivas_2016;Densidad;0;182.22
u_productivas_2016;Densidad;1;2129.71
u_productivas_2016;Densidad;2;1741.31
u_productivas_2016;Densidad;3;884.97
u_productivas_2016;Distancia;0;84.97
u_productivas_2016;Distancia;1;498.86
u_productivas_2016;Distancia;2;283.22
u_productivas_2016;Distancia;3;1309.21
u_productivas_2016;Zona_Estadistica;Este Metropolitano;698.89
u_productivas_2016;Zona_Estadistica;Municipio de Madrid;173.0
u_productivas_2016;Zona_Estadistica;Nordeste Comunidad;735.44
u_productivas_2016;Zona_Estadistica;Norte Metropolitano;609.0
u_productivas_2016;Zona_Estadistica;Oeste Metropolitano;1037.0
u_productivas_2016;Zona_Estadistica;Sierra Central;630.67
u_productivas_2016;Zona_Estadistica;Sierra Norte;553.2
u_productivas_2016;Zona_Estadistica;Sierra Sur;361.58
u_productivas_2016;Zona_Estadistica;Sudeste Comunidad;490.04
u_productivas_2016;Zona_Estadistica;Sudoeste Comunidad;306.57
u_productivas_2016;Zona_Estadistica;Sur Metropolitano;451.09
u_productivas_2017;Poblacion;0;709.55
u_productivas_2017;Poblacion;1;2672.67
u_productivas_2017;Poblacion;2;119.53
u_productivas_2017;Poblacion;3;1633.64
u_productivas_2017;Densidad;0;183.35
u_productivas_2017;Densidad;1;2179.71
u_productivas_2017;Densidad;2;1757.92
u_productivas_2017;Densidad;3;895.61
u_productivas_2017;Distancia;0;84.17
u_productivas_2017;Distancia;1;505.52
u_productivas_2017;Distancia;2;285.7
u_productivas_2017;Distancia;3;1326.95
u_productivas_2017;Zona_Estadistica;Este Metropolitano;697.78
u_productivas_2017;Zona_Estadistica;Municipio de Madrid;180.0
u_productivas_2017;Zona_Estadistica;Nordeste Comunidad;750.78
u_productivas_2017;Zona_Estadistica;Norte Metropolitano;616.57
u_productivas_2017;Zona_Estadistica;Oeste Metropolitano;1050.33
u_productivas_2017;Zona_Estadistica;Sierra Central;645.6
u_productivas_2017;Zona_Estadistica;Sierra Norte;557.9
u_productivas_2017;Zona_Estadistica;Sierra Sur;366.08
u_productivas_2017;Zona_Estadistica;Sudeste Comunidad;494.77
u_productivas_2017;Zona_Estadistica;Sudoeste Comunidad;309.64
u_productivas_2017;Zona_Estadistica;Sur Metropolitano;458.91
u_productivas_2018;Poblacion;0;718.02
u_productivas_2018;Poblacion;1;2728.44
u_productivas_2018;Poblacion;2;122.18
u_productivas_2018;Poblacion;3;1657.57
u_productivas_2018;Densidad;0;185.25
u_productivas_2018;Densidad;1;2217.57
u_productivas_2018;Densidad;2;1797.85
u_productivas_2018;Densidad;3;908.97
u_productivas_2018;Distancia;0;85.31
u_productivas_2018;Distancia;1;516.16
u_productivas_2018;Distancia;2;287.46
u_productivas_2018;Distancia;3;1349.16
u_productivas_2018;Zona_Estadistica;Este Metropolitano;714.89
u_productivas_2018;Zona_Estadistica;Municipio de Madrid;174.0
u_productivas_2018;Zona_Estadistica;Nordeste Comunidad;764.22
u_productivas_2018;Zona_Estadistica;Norte Metropolitano;621.29
u_productivas_2018;Zona_Estadistica;Oeste Metropolitano;1061.56
u_productivas_2018;Zona_Estadistica;Sierra Central;666.27
u_productivas_2018;Zona_Estadistica;Sierra Norte;567.1
u_productivas_2018;Zona_Estadistica;Sierra Sur;369.75
u_productivas_2018;Zona_Estadistica;Sudeste Comunidad;500.81
u_productivas_2018;Zona_Estadistica;Sudoeste Comunidad;316.43
u_productivas_2018;Zona_Estadistica;Sur Metropolitano;461.73
u_productivas_2019;Poblacion;0;729.92
u_productivas_2019;Poblacion;1;2819.22
u_productivas_2019;Poblacion;2;125.26
u_productivas_2019;Poblacion;3;1702.71
u_productivas_2019;Densidad;0;189.68
u_productivas_2019;Densidad;1;2274.86
u_productivas_2019;Densidad;2;1850.92
u_productivas_2019;Densidad;3;929.18
u_productivas_2019;Distancia;0;86.46
u_productivas_2019;Distancia;1;531.27
u_productivas_2019;Distancia;2;294.49
u_productivas_2019;Distancia;3;1381.82
u_productivas_2019;Zona_Estadistica;Este Metropolitano;737.0
u_productivas_2019;Zona_Estadistica;Municipio de Madrid;184.0
u_productivas_2019;Zona_Estadistica;Nordeste Comunidad;786.33
u_productivas_2019;Zona_Estadistica;Norte Metropolitano;632.57
u_productivas_2019;Zona_Estadistica;Oeste Metropolitano;1088.67
u_productivas_2019;Zona_Estadistica;Sierra Central;693.87
u_productivas_2019;Zona_Estadistica;Sierra Norte;580.51
u_productivas_2019;Zona_Estadistica;Sierra Sur;380.58
u_productivas_2019;Zona_Estadistica;Sudeste Comunidad;510.77
u_productivas_2019;Zona_Estadistica;Sudoeste Comunidad;319.86
u_productivas_2019;Zona_Estadistica;Sur Metropolitano;468.45
u_productivas_2020;Poblacion;0;734.45
u_productivas_2020;Poblacion;1;2831.67
u_productivas_2020;Poblacion;2;126.58
u_productivas_2020;Poblacion;3;1716.93
u_productivas_2020;Densidad;0;191.3
u_productivas_2020;Densidad;1;2304.0
u_productivas_2020;Densidad;2;1862.46
u_productivas_2020;Densidad;3;932.06
u_productivas_2020;Distancia;0;86.51
u_productivas_2020;Distancia;1;539.61
u_productivas_2020;Distancia;2;297.16
u_productivas_2020;Distancia;3;1385.61
u_productivas_2020;Zona_Estadistica;Este Metropolitano;746.33
u_productivas_2020;Zona_Estadistica;Municipio de Madrid;187.0
u_productivas_2020;Zona_Estadistica;Nordeste Comunidad;787.89
u_productivas_2020;Zona_Estadistica;Norte Metropolitano;638.57
u_productivas_2020;Zona_Estadistica;Oeste Metropolitano;1093.56
u_productivas_2020;Zona_Estadistica;Sierra Central;695.67
u_productivas_2020;Zona_Estadistica;Sierra Norte;585.41
u_productivas_2020;Zona_Estadistica;Sierra Sur;382.0
u_productivas_2020;Zona_Estadistica;Sudeste Comunidad;508.42
u_productivas_2020;Zona_Estadistica;Sudoeste Comunidad;331.86
u_productivas_2020;Zona_Estadistica;Sur Metropolitano;475.09
nempresas_total_2015;Poblacion;0;499.08
nempresas_total_2015;Poblacion;1;1976.33
nempresas_total_2015;Poblacion;2;76.86
nempresas_total_2015;Poblacion;3;1157.86
nempresas_total_2015;Densidad;0;119.68
nempresas_total_2015;Densidad;1;1510.29
nempresas_total_2015;Densidad;2;1331.69
nempresas_total_2015;Densidad;3;635.82
nempresas_total_2015;Distancia;0;50.11
nempresas_total_2015;Distancia;1;367.57
nempresas_total_2015;Distancia;2;188.46
nempresas_total_2015;Distancia;3;948.79
nempresas_total_2015;Zona_Estadistica;Este Metropolitano;524.0
nempresas_total_2015;Zona_Estadistica;Municipio de Madrid;122.0
nempresas_total_2015;Zona_Estadistica;Nordeste Comunidad;594.33
nempresas_total_2015;Zona_Estadistica;Norte Metropolitano;443.29
nempresas_total_2015;Zona_Estadistica;Oeste Metropolitano;759.56
nempresas_total_2015;Zona_Estadistica;Sierra Central;448.67
nempresas_total_2015;Zona_Estadistica;Sierra Norte;381.12
nempresas_total_2015;Zona_Estadistica;Sierra Sur;257.58
nempresas_total_2015;Zona_Estadistica;Sudeste Comunidad;336.08
nempresas_total_2015;Zona_Estadistica;Sudoeste Comunidad;221.86
nempresas_total_2015;Zona_Estadistica;Sur Metropolitano;321.55
nempresas_total_2016;Poblacion;0;508.92
nempresas_total_2016;Poblacion;1;2020.11
nempresas_total_2016;Poblacion;2;78.08
nempresas_total_2016;Poblacion;3;1176.29
nempresas_total_2016;Densidad;0;120.77
nempresas_total_2016;Densidad;1;1533.0
nempresas_total_2016;Densidad;2;1364.46
nempresas_total_2016;Densidad;3;649.82
nempresas_total_2016;Distancia;0;49.37
nempresas_total_2016;Distancia;1;376.14
nempresas_total_2016;Distancia;2;191.19
nempresas_total_2016;Distancia;3;967.34
nempresas_total_2016;Zona_Estadistica;Este Metropolitano;532.33
nempresas_total_2016;Zona_Estadistica;Municipio de Madrid;128.0
nempresas_total_2016;Zona_Estadistica;Nordeste Comunidad;603.33
nempresas_total_2016;Zona_Estadistica;Norte Metropolitano;453.43
nempresas_total_2016;Zona_Estadistica;Oeste Metropolitano;777.89
nempresas_total_2016;Zona_Estadistica;Sierra Central;462.67
nempresas_total_2016;Zona_Estadistica;Sierra Norte;387.51
nempresas_total_2016;Zona_Estadistica;Sierra Sur;263.33
nempresas_total_2016;Zona_Estadistica;Sudeste Comunidad;343.54
nempresas_total_2016;Zona_Estadistica;Sudoeste Comunidad;223.21
nempresas_total_2016;Zona_Estadistica;Sur Metropolitano;322.0
nempresas_total_2017;Poblacion;0;520.25
nempresas_total_2017;Poblacion;1;2090.44
nempresas_total_2017;Poblacion;2;79.78
nempresas_total_2017;Poblacion;3;1203.86
nempresas_total_2017;Densidad;0;124.16
nempresas_total_2017;Densidad;1;1580.0
nempresas_total_2017;Densidad;2;1398.46
nempresas_total_2017;Densidad;3;665.39
nempresas_total_2017;Distancia;0;50.06
nempresas_total_2017;Distancia;1;389.02
nempresas_total_2017;Distancia;2;195.68
nempresas_total_2017;Distancia;3;990.24
nempresas_total_2017;Zona_Estadistica;Este Metropolitano;546.44
nempresas_total_2017;Zona_Estadistica;Municipio de Madrid;131.0
nempresas_total_2017;Zona_Estadistica;Nordeste Comunidad;616.0
nempresas_total_2017;Zona_Estadistica;Norte Metropolitano;459.14
nempresas_total_2017;Zona_Estadistica;Oeste Metropolitano;802.89
nempresas_total_2017;Zona_Estadistica;Sierra Central;481.2
nempresas_total_2017;Zona_Estadistica;Sierra Norte;399.32
nempresas_total_2017;Zona_Estadistica;Sierra Sur;272.08
nempresas_total_2017;Zona_Estadistica;Sudeste Comunidad;348.96
nempresas_total_2017;Zona_Estadistica;Sudoeste Comunidad;225.93
nempresas_total_2017;Zona_Estadistica;Sur Metropolitano;328.55
nempresas_total_2018;Poblacion;0;533.33
nempresas_total_2018;Poblacion;1;2137.89
nempresas_total_2018;Poblacion;2;83.12
nempresas_total_2018;Poblacion;3;1228.43
nempresas_total_2018;Densidad;0;127.48
nempresas_total_2018;Densidad;1;1619.14
nempresas_total_2018;Densidad;2;1436.0
nempresas_total_2018;Densidad;3;680.58
nempresas_total_2018;Distancia;0;51.31
nempresas_total_2018;Distancia;1;400.61
nempresas_total_2018;Distancia;2;200.43
nempresas_total_2018;Distancia;3;1013.08
nempresas_total_2018;Zona_Estadistica;Este Metropolitano;567.0
nempresas_total_2018;Zona_Estadistica;Municipio de Madrid;140.0
nempresas_total_2018;Zona_Estadistica;Nordeste Comunidad;619.0
nempresas_total_2018;Zona_Estadistica;Norte Metropolitano;467.43
nempresas_total_2018;Zona_Estadistica;Oeste Metropolitano;821.67
nempresas_total_2018;Zona_Estadistica;Sierra Central;492.67
nempresas_total_2018;Zona_Estadistica;Sierra Norte;409.2
nempresas_total_2018;Zona_Estadistica;Sierra Sur;283.33
nempresas_total_2018;Zona_Estadistica;Sudeste Comunidad;359.38
nempresas_total_2018;Zona_Estadistica;Sudoeste Comunidad;232.5
nempresas_total_2018;Zona_Estadistica;Sur Metropolitano;335.36
nempresas_total_2019;Poblacion;0;544.12
nempresas_total_2019;Poblacion;1;2204.11
nempresas_total_2019;Poblacion;2;86.13
nempresas_total_2019;Poblacion;3;1266.29
nempresas_total_2019;Densidad;0;131.7
nempresas_total_2019;Densidad;1;1654.14
nempresas_total_2019;Densidad;2;1474.23
nempresas_total_2019;Densidad;3;700.67
nempresas_total_2019;Distancia;0;52.83
nempresas_total_2019;Distancia;1;415.2
nempresas_total_2019;Distancia;2;208.22
nempresas_total_2019;Distancia;3;1035.42
nempresas_total_2019;Zona_Estadistica;Este Metropolitano;591.56
nempresas_total_2019;Zona_Estadistica;Municipio de Madrid;143.0
nempresas_total_2019;Zona_Estadistica;Nordeste Comunidad;630.11
nempresas_total_2019;Zona_Estadistica;Norte Metropolitano;472.86
nempresas_total_2019;Zona_Estadistica;Oeste Metropolitano;847.0
nempresas_total_2019;Zona_Estadistica;Sierra Central;513.6
nempresas_total_2019;Zona_Estadistica;Sierra Norte;417.37
nempresas_total_2019;Zona_Estadistica;Sierra Sur;294.58
nempresas_total_2019;Zona_Estadistica;Sudeste Comunidad;368.85
nempresas_total_2019;Zona_Estadistica;Sudoeste Comunidad;237.79
nempresas_total_2019;Zona_Estadistica;Sur Metropolitano;347.91
nempresas_total_2020;Poblacion;0;559.88
nempresas_total_2020;Poblacion;1;2265.22
